"201","RNG","Bowjobs","70","650","99","0","Nihlus on Agnarr in &lt;Faceless&gt;","MjRQY3p0MlhXbzlCYms4WVVmUDF6UT09OjrX64KxMOrOBAUGTSfbOLe7",,"0","0","0","0","dzd5MnRJRkVxZmp0anBha2dYUU9RZz09Ojq50Kdg0KC4GoOf/aZSE/FZ","0",,"Z0dkQjRSTnZqdFZwVWYrMld3OUFodz09OjpEOV3K7Ngi2TrsoMiin3HZ","2020-05-03","UGJzU3BsWXNucldyak5RRS9jNGdwQT09Ojq5KNe+hUSRD4jK7ExPv9eI","0","1","50122","49244","878","0","0","0","0","2022-01-25","bid - Bid","2022-01-25","0","2","0","DKP.php","1"
"203","BER","Wound","70","615","99","0","Looking to play some &quot;casual&quot; Everquest, ill be pl'ing a Berserker at GoD launch when I can and see what happens from there","bHJDUmRPZnM3SnpUY3J2N2dkZEJyZz09Ojp1/5j4i4wzXvKdk3CMUE0M",,"0","0","0","0","ODVSWVNMTjM4eXNNZWxxajZVS3B1dz09Ojrj0ugAd7j0/585C4gB/KX4","0",,"eFRETDcvYTlSWFJlYVNBQjAxOFNOZz09OjpH0yY/rvXUdfsA/89erYx6","2021-09-19","ZTl6ZzFyNUVpV2VVUHFwUzcvc1UxQT09OjoLfxKgfHLichZqU61pK6VR","0","1","43539","40780","2759","0","0","0","0","2022-01-25","raiding - ","2022-01-26","0","2","0","DKP.php","1"
"207","MNK","Amdo","70","376","1","0","Amdo, Agnarr, Faceless
Amdo, Coirnav, Relentless Insomnia
Amdo, Selos, Faceless","cGpobkYrYlZndUdEZXFGN3kxMWFUUT09OjoCm3rUhvGqKyG1cCayT4GK",,"0","0","0","0","SmFHY0IyajV3VExWbmdzUXQxbjRJUT09Ojp2O0PZCDCWUqpvS3jHs14A","0",,"R1p5RFNoYXlsZTdrZ296UEFBOHBDZz09OjokxJI31LEudDZT2NQcOP2h","2020-05-03","ZVRoZWVibmp2VVlWaTRuTTdUWE15Zz09OjpFeBE3WDQOaFajWqz/A3vf","0","1","52270","49052","3218","0","0","0","0","2022-01-25","bid - Bid","2022-01-26","0","0","0","DKP.php","1"
"285","CLR","Luke","60","0","99","0","I am more helpful as a cleric and I think I do a pretty good job as one. I am here to be a team player and fill any gaps we may have in the heal group. ","WER2THRVQWQ2dEt0UVB4N29qdUdVUT09OjoWQJEmzcwK3bbH0ycpiE8G",,"1337","1337","1337","1337","d3UyN0I3ZEovOEkyNkJlVWppQjcrZz09Ojp9NsdG0T6v+XYcUNk4wD2g","0",,"QVRyZ1IxZE52ckNOWWhVWGRLNzRvWStpRmEwREY4S3VyLzQxVDQwby9MWT06OpmcwQQYOSyUPIIowgrXbgs=","2020-07-21","TCsrUFN0OWtFSHlyNmtQZlhxWjQxUT09OjqBIE8pKk1tF+VMBrs9Mcu6","0","1","3993","3988","5","0","0","0","0","2020-08-27","bid - Bid","2021-06-07","0","0","0","Welcome.php","0"
"301","SHD","Sazzabi","70","1154","1","4002390","Sazzabi, was in Dol Amroth on Rodcet/Quellious/Povar, Twisted Legion on Fippy, Twisted Legacy on Ragefire, The Asylum of Shadow on Phinny, Faceless Empire on Agnarr, Planar Expedition on Mangler.","cHpmVHZieU4rNU9VQ0JtWFgvSHpIQT09Ojp+a0PJwkzqL2cbbTDcysAm",,"10000","1000","8500","750","NHRGdy95V0c1NE81YTEydEtJeFR6UT09Ojqs0qIJt2CKGPxGDVBv686C","0",,"eENJQlB2L2d0Q1RvL2pYODhqSXFNQT09OjoxvDGVUWernqgJhMLuaG4J","2020-05-14","bjFoamZ1NmlUYVgyMU1xZHJSSy92UT09OjotvYzrvJMAhvQsKSSV3aTm","0","1","71038","69515","1523","0","0","0","0","2022-01-25","raiding - ","2022-01-25","0","0","0","DKP.php","1"
"352","BRD","Trebla","70","600","99","0","Always been Trebla in EQ, always a Bard, last raided during the Underfoot era on 7th Hammer (Tunare) server as officer/raid leader in Savage Arms guild.  Played other TLP, but never raided or engaged with community or guilds.","cG1ta3N5eU1xanFRZmxpbGRrc3k1UT09OjpCCxmK02MTCSu0wFT020l3",,"0","0","0","0","OHg4clM2TVFEVHFEeDBUREFram1nZz09OjryniFYxsZLVQQtojIhqOoc","0",,"SEtKczcrK0FuamhqbUZOMkJuZnQwQT09Ojq9VEl0rXwYQB1eZBqiUTkO","2020-05-20","YW02SlFudWtKbnlObDVnYjV2bGovZz09Ojo6cxTz3GPZU31DLOw1W+6F","0","1","31739","30319","1420","0","0","0","0","2022-01-24","bid - Bid","2022-01-26","0","0","0","DKP.php","1"
"405","NEC","Powpow","50","0","99","0","Uhh, you wonÂ´t know any of these Guilds I think, too long ago. Well I used to play on Vox and I was in TCR. We had constant fights with In Virtue racing for the Glory, which was fun. Anyway, I was Daxos BukBuk back then.","SmhGNzJXM1UrdEQzNkFqaVNjT3NoVGVoYUIvWlJqdFdRc2JaSituVzFEWT06OkWpGw3f6eMsSgY7PKjDqvw=",,"2139","0","2911","0","RHUybUlPd0FHVXRYTmJQa0ZyYnl6UT09OjoeebKCZJYZkdy0TZ9CJbCT","0",,"bTRBTFBndENRS1ppWEdnclhQWTBQQT09Ojp8p7s/zahYBxNjLmNWnpMU","2020-05-27","UW8yNW1aL05BSTVqQTFRL0R4d21sUT09OjrThhZPT0YOKMLWdMMTWWO1","0","1","588","570","18","0","0","0","0","2020-10-28","gratsseq - [Wed Oct 28 16:48:24 2020] Powpow tells the guild, 'you can either do a parse search for gratss, and find your item, or ask someone else to do it'","2020-08-25","0","0","0",,"0"
"407","CLR","Pimento","70","1037","99","0","Help the guild - need clerics more than rogues and I really look forward to the change - can my rogue be my 2nd main?","ZkM1b2hrN0FXbzFqaXRCaTc4Zllydz09OjqkWKd0Uem9g6oo8Btau9jx",,"1473","177","0","159","c0N4dlgyVFY5clVvOVRvdTdZVGRMdz09OjpnFCky6JoTqzU+s9UcKRSD","0",,"ZElHNmM3WXBrT013dnVXWXhOdzN6QT09Ojp34xjmRQqkPswp+i0AwcpQ","2021-04-13","QWc3VnVGYjRrN3ZHK0hCeTdVbTBUQT09Ojopz7pWRea4+s9MkQfjswN7","0","1","60243","59388","855","0","0","0","0","2022-01-25","bid - Bid","2022-01-26","0","0","0","DKP.php","1"
"429","BNK","Tebbank","0","0","0","0",,,,"0","0","0","0",,"0",,,"0000-00-00",,"0","0","0","0","0","0","0","0","0","2021-07-13","TwitchItem - Cloak of Flames","0000-00-00","0","0","0",,"0"
"434","MNK","Spank","70","1200","1","0","Lilbopeep &lt;The Final Crusade&gt; , Coirnav","d3lBQitiYzdiUVZRaDJ2eHkrQ1lSZz09OjpdOrNnCIpkbVTkGPMtRTIV",,"0","0","0","0","YXkvaWJpaVJ1VEVHbndnRWw1VzFJUT09OjqX0h2C71XlNk7Ef1X0zEXJ","0",,"VzNkMXZGK3ZPM0VBWG45Q3lJY09xZz09OjrNYO56WV0ZlGv0TXp2ehE1","2020-05-31","b1B3S3BUb3RoN1JkdHdGVk4vOHBsUT09OjoaUX3Ilb9atwuuvhpD45SZ","0","1","59070","54073","4997","0","0","0","0","2022-01-25","gratsseq - [Tue Jan 25 20:59:13 2022] Spank tells the guild, 'Gratss Blindwilly (Sourkush)--26--Headband of Heightened Cognizance'","2022-01-25","0","2","0","DKP.php","1"
"441","BRD","Esote","70","410","99","0","Esote - Name on all servers and bard on all servers. On Agnarr I raided classic through the ends of PoP with Flames of Reverence. On P99 I've raided with many different guilds over the years, most recently was Seal Team for a little bit on P99 green.","TjdRTnlmZlJUZlEzZFhyTWprWE4xUG44VGNVT0sweGxlMGVQa0Y3WTI1ND06Orbg+akntNqWAWgRRrPzlQI=",,"3140","305","1889","340","SVVXV3Rkb0lQSkxlby9vUFAwMUhYUT09OjoJe9YH55yR3SqkKqg9zVr2","0",,"ODFEc2VqbU9NaHViR2o2cGI0bEcwUT09OjomE5xVswGCeiASDcMeq0W0","2020-05-31","V2lydC8vMlBxWFNFTkRNblR2QnM1QT09OjoSbcp3+zsOHxBt48pg2W87","0","0","31073","30373","700","0","0","0","0","2021-11-18","raiding - ","2021-11-18","0","0","0","DKP.php","0"
"444","PAL","Citrons","70","0","99","0","Citron/Akroma. Wild Treasure, SA on Phinigel. Played with the guild on Akroma on Ragefire. ","azBUc2lPL1o4djc3Y205Z21TVlZQQT09OjoyAvB62xltES/pkfogmW7n",,"0","0","0","0","eTdGTVdxcnlxK1Ard2hnN215UnN1QT09OjpGnhQurPHQ8fujgw7dO/jg","0",,"WXRZaG1zMTdWeUdHR0dTbHIvNzdnUT09Ojrlct/4hkICtIhb/Ell1Dm+","2020-05-31","TEtLVkpLNHhrcHhWemVXQVRlYzV0UT09Ojonosx5vhymXjDCODACZfhX","0","1","26066","24402","1664","0","0","0","0","2022-01-20","bid - Bid","2022-01-10","0","0","0","DKP.php","1"
"445","BNK","Tebbankone","0","0","0","0",,,,"0","0","0","0",,"0",,,"0000-00-00",,"0","0","0","0","0","0","0","0","0","0000-00-00",,"0000-00-00","0","0","0",,"0"
"446","BNK","Tebbanktwo","0","0","0","0",,,,"0","0","0","0",,"0",,,"0000-00-00",,"0","0","0","0","0","0","0","0","0","0000-00-00",,"0000-00-00","0","0","0",,"0"
"447","BNK","Tebbankthree","0","0","0","0",,,,"0","0","0","0",,"0",,,"0000-00-00",,"0","0","0","0","0","0","0","0","0","0000-00-00",,"0000-00-00","0","0","0",,"0"
"448","BNK","Tebbankfou","0","0","0","0",,,,"0","0","0","0",,"0",,,"0000-00-00",,"0","0","0","0","0","0","0","0","0","0000-00-00",,"0000-00-00","0","0","0",,"0"
"449","BNK","Tebbankfive","0","0","0","0",,,,"0","0","0","0",,"0",,,"0000-00-00",,"0","0","0","0","0","0","0","0","0","0000-00-00",,"0000-00-00","0","0","0",,"0"
"515","WIZ","Czaroc","65","511","99","0","I'm a Wizard!!","QU9WRVpHL3RmNndpZWVia2g3QktLdz09Ojq8ahqSdXTVwKWMIqEG4SGH",,"0","0","0","0","STZ2bVYvWExuMjVsY3NGaFdBSEl3dz09OjoBLvpgfpL3dV/Dn5qVBOWo","0",,"Wll2a25NNGlaTU5XbTZZNHM1aWlxQT09OjqMZWtlfoacsBMszOt2dkX6","2020-08-01","M050Q0RRZjdIRnhVdkwxNE9uOUhMdz09OjomDMgPDF9jCA5kaEhGuc1Y","0","1","25365","25162","203","0","0","0","0","2021-06-03","bid - Bid","2021-05-20","0","0","0","DKP.php","0"
"519","MNK","Heratwo","70","674","99","0","Talked to Atabishi about it","d2xJc0VOQzUrSmk2VmxEUCthcmhidz09OjrkCeFKnZO/+fWOXXvbUqJU",,"0","0","0","0","TzgxV0FWSzkyb0syRDh5emR1cy9zQT09Ojr8Jcq9QsxcpJZlnyFc3YYV","0",,"b204Q2ZSVndLS293OWNpcGNUUEtsdz09Ojr38QlwMw0VQKw9RQ+beQ4X","2020-12-28","TFlCc2ZVMWxUNU9wbFBsK0NrbkxCdz09OjpsaDASHt+2427/FmnGUT7S","0","1","46619","45877","742","0","0","0","0","2022-01-20","bid - Bid","2022-01-20","0","0","0","DKP.php","1"
"557","SHD","Bolt","70","1251","0","0","Boltaron on mangler is my main. In Kith n Kin on that server. pimento is a guild member of mine there and is in this guild. I also know fame and few others. don't care about loot just want to experience raiding at lvl 50 with you guys","cUJxazFuTmZKbTZsamhxaS85ZXZ0QT09OjrCoiCt2ufshGGSjudEj9pX",,"0","0","0","0",,"0",,"NEtHWWM5Z0xlUnUrbmF1YlZaR0VDZz09OjoWP/1ueHriQfBdat6dpQt0","2020-06-10","TU1haVhyUGpYYjBwYUE5ZlFNMWpJdz09OjppiBIwXWW85S0Xk2NcIOLm","0","0","53409","52336","1073","0","0","0","0","2022-01-25","bid - Bid","2022-01-25","0","0","0","DKP.php","1"
"558","BNK","Tebbankfour","0","0","0","0",,,,"0","0","0","0",,"0",,,"0000-00-00",,"0","0","0","0","0","0","0","0","0","0000-00-00",,"0000-00-00","0","0","0",,"0"
"570","WIZ","Italica","65","600","99","0",,"MEdLWUR4UlNVN1lwaXJGeXJmVWhwZz09OjrMIKyHhI8uRmTtEpp269l6",,"0","0","0","0","OVpvRVIyTm5LaWt6MDJjWEVlR1ZMZz09Ojp34PWQ3Q4J1VBgsHTBhQdp","0",,"NnppbDIrSUlXMjlOUUNqbmFucnRZdz09Ojp6/Ny5asph5urc4onOf2RA","2020-06-10","MEN4RGVUekRycHNESXJvVXMyN3VCQT09Ojq+CE1iYTWecp718ma/KUBp","0","1","40318","39992","326","0","0","0","0","2022-01-06","suggestion - Kubat is the best.","2021-11-11","0","0","0","DKP.php","0"
"573","WIZ","Belcasor","65","206","99","3978847","Innoruuk server. Member of Silent Resurgence and Clan Impact.","a3ZwdUVYVEQ3MHZmcSt5ckIrYkd4UT09OjqF26jVndAYycpwjJy+9mCJ",,"0","0","0","0","UmF5bjY2SkY3TUFXd0V2QlMwZFpMZz09OjoA62xT+TCIgfjA5A8v3KZa","0",,"R3hTRFA5WlJpY3NvdDVsRmRudTdjQT09Ojr7LeZDsMITCCBsoWMztskF","2020-06-11","dEEydnExQmpCdjNibzJvb2FtK3BDUT09OjrMGuZE6h2EqYsJkrICxhlL","0","1","22001","21917","84","0","0","0","0","2021-05-14","bid - Bid","2021-06-11","0","2","0","DKP.php","0"
"658","BNK","Tebbankspells","1","0","0","0",,,,"0","0","0","0",,"0",,,"0000-00-00",,"0","0","0","0","0","0","0","0","0","0000-00-00",,"0000-00-00","0","0","0",,"0"
"683","SHM","Khand","70","863","99","0","Thrudd, Faceless Empire, Agnarr","YjIxTHI5dTMxQndEMlBLNllqOE56Zz09Ojozgv4fOsSb/doRorw5dBgN",,"7046","664","7353","420","WlVRYnlrT1FGbHBkK242eEowY3U2UT09OjqG9WVZOA4eRTQO6CpIyfYU","0",,"YVZjRGhCKzAyQ0x5ZjBkL0Q4a2JWUT09OjqRLP9csg03t0f/hX8vx/V+","2020-07-02","UFNON3lhRlRsWjFuSUtkWC9weERJUT09OjpK4UK02ibQKXQuhCUsL5jv","0","1","43937","41807","2130","0","0","0","0","2022-01-24","bid - Bid","2022-01-24","0","2","0","DKP.php","1"
"707","RNG","Kohi","70","310","99","0","need something new.","cEk3QXFCUzVaMEY5d1NCRThLWGhUQT09OjpGZxE/Gj6aHdGIk44zPGza",,"0","0","0","0","cTB4QlVHclVPWEVpZzUvTkR5Z3Bpdz09OjoMJmyJgHVxCYOvgLGS0hYE","0",,"UkhacjM3Y25pdFhWeGtRWHZMMCt6UT09OjrirGEYR86ubsfwjwTNIkuZ","2021-11-10","R2hnSVRGdVF0Y3hXRFZNeExOQlBydz09OjqFL8vZrf1Mn6fmoG1qIQHp","0","1","30917","29968","949","0","0","0","0","2022-01-17","dkp - ","2021-11-11","0","0","0","Keys.php","1"
"709","BRD","Isingyoudance","70","442","99","0","Urumi ranger, sphaera, mith marr. Raided luc-oow.","cVRYU0Z0NEY1U0ZKcDFmamduR3Z3QT09OjrDyTmGdVChIz0ahBHiQPg5",,"0","0","0","0","Y0VnNDNZakpPcmlFa3RZZ3l2ZUNkUT09Ojr4N90QcG30yI4jZuHhqxjr","0",,"S2ljcUtDeDBNbnlybXlId1hxMW8wdz09OjrFIptiWKyopMK3RilF4SX7","2020-07-09","akI2Skg2M01ENjhxNjQ0V3V2cW9IUT09OjoWNvU+UwhPii+DZtF5gUls","0","1","68143","67454","689","0","0","0","0","2022-01-25","bid - Bid","2022-01-19","0","0","0","DKP.php","1"
"715","SHM","Fenom","70","758","99","0","I havwe a 50 enc and 50 Shaman. I played on The Nameless server years ago and quit after PoP. I then went to WoW where I was guild leader of an eventually &#35;1 raiding guild world wide surpassing Death and Taxes clearing bugs/Naxx first world wide...
","MjhrWUZyQVZTOFdDWVBEamdrZ3Zndz09OjpoIh7whbR4JctUk7jmOIm7",,"0","0","0","0","Uk9SVTRyd1BGWkRhQk50UWVRL21tQT09OjovRYypoddJ+sXOZzLH+NI8","0",,"QUJhZjBRZ2FiWjdZSjZUeTErVlBCZz09OjoV3v4cKKpu98UnNQlHSfir","2020-07-09","ZCsyT2Z6M2Q0LzdOZ0NKRnpvbDZGdz09OjqKDqXvCLdGHIhw2GvuzzCV","0","1","24072","21549","2523","0","0","0","0","2022-01-25","bid - Bid","2022-01-26","0","0","0","DKP.php","1"
"720","RNG","Kioe","70","1150","99","0","I no longer wish to raid as a necro. Will name change ranger to Kioe immediately.","YWluSWpHQkg0VnhZcnBjbFU0Zy9GUT09OjoYVcFttYr20nF/XH5MY48J",,"0","0","0","0","eTl0ZzVyRnJYWXNCMVlZc01aaHkrQT09OjoeyK2sWVSGYa1D36IrLzbd","0",,"eFd5ZG1kUForaGw5TnRJbDBCeEJGQT09Ojr9I23uWuKDjcXVG8m6nbDI","2021-03-11","Y3NEaENQWkNYMFRHOFJKRExCdHlwdz09OjoJj3aTd/YYY158R1PfAe7N","0","0","40253","38566","1687","0","0","0","0","2022-01-25","bid - Bid","2022-01-25","0","0","0","DKP.php","1"
"733","BST","Remien","70","400","99","3978925","Paragon and chill.","NC9Nd3F5TG9rUWNhSFlBL28wQUhpUT09OjpeanhNdJbMx9s/9oZP74aI",,"10813","626","0","1070","dXVGRVZmSE9XY2RVZ1ViREVDWWplUT09OjrdFint75zVZpC0d9uvCl5V","0",,"bVA2SjNuWC9oWjdZSTlSMW5LMzg5dz09OjoxHE6UaYvd56DuJiL5LOc2","2022-01-18","U3IzSFpoNVk5aGxObnFBd0FJcmhBZz09Ojoqt1qq1I+sZ2GwEy1TXZ/L","0","1","19926","18497","1429","0","0","0","0","2022-01-20","raiding - ","2022-01-23","0","3","0","DKP.php","1"
"737","BNK","Tebbankscales","0","0","0","0",,,,"0","0","0","0",,"0",,,"0000-00-00",,"0","0","0","0","0","0","0","0","0","0000-00-00",,"0000-00-00","0","0","0",,"0"
"751","PAL","Zacharias","70","1338","99","0","Swindled on agnarr. Rusty dagger trucidation. Left rusty to play with rl friends ","MUVRRDlvR0xxOGdYdTVqYkE0Mm5nQT09OjqMK6qBkCmR8TiTxARx4Fzy",,"1","1","1","1","ZW9KUTBpdFhyaFp1TFh6bmhDZXVodz09Ojq5p7VA16tBVmN2yV6MW1qe","0",,"MitLU2RtTkxVOUM2MkN5bTh1cXZZN1BBbUlRYWZzbVpOYVordVBYNTMzZz06OmN1ukzFhgb5N61lfB0l/OY=","2020-07-26","VStiN1FyNndqN1g4Zkp1NXFGL3NKdz09OjouO9WDHs8U3rIjDRqBbRDb","0","1","49353","47839","1514","0","0","0","0","2022-01-25","bid - Bid","2022-01-25","0","0","0","Welcome.php","1"
"773","CLR","Kravix","70","597","1","0","Switching main to Cleric (Kravix). Will continue to bring bard (Pinoli) to dzs and open raids like Iâ€™m currently doing. ","UUd4U2FaK0kwK3R5N1hKeFdBSlFVUT09Ojrtjbc5/Ortk9uS75wt6rgj",,"0","0","0","0","Si9uZG9XMkV6MXJRcWxoMXJ6c1RUdz09OjrMxFMslTL3BVbHPaDJzbAn","0",,"bFJiSG13Vmt3dXc3QUxyZEN2RVhOZVAxUG0yWDVobXl0eUpqZ0xGT0lxZz06OpGC8wXHG5Q3WQozgk0Dy+I=","2021-01-03","OFlld2piV3BNSmNWZHEzL2xENzBJZz09Ojolm40118b3yTC1aBy51UWR","0","1","50315","47632","2683","0","0","0","0","2022-01-25","bid - Bid","2022-01-25","0","3","0","DKP.php","1"
"775","SHM","Deme","65","280","99","0","Fennin Ro (1999), P99 (Blue/Green), Rise of Zek (PvP). This is my first DayBreak char. Started 8/3 and just got 50. Long time friend of Suzzy/Happyfeet. Raided vanilla-PoP as ranger 20 years ago. Did some PoF/PoH/PoSky on Rise of Zek. ","dEVmT3drMjE1TG5yaUJ6TTZ4RU0rUT09OjrCLTPsBqojts5XEMd9CqoH",,"0","0","0","0","TGIrOHFyeUVJdWppeU80TFhoWnN2Zz09Ojob8/TenXYf8xhM5H/OgyP/","0",,"TnFndlJQbk85MktPZkZNSGFIbHBFZz09OjocqmwJ+ihAS3qKxK8RlaGP","2020-08-12","S1NBdVNnSyt5KzN3MmJ0cldndXlvdz09Ojo3BBZ5y239tJ9o3hjjvQMC","0","1","38051","37709","342","0","0","0","0","2021-08-30","poll - l 4 remove","2021-09-22","0","0","0","ViewDKP.php","0"
